"","symbol","time","close"
"4222","NTC",2018-01-16 01:00:00,1.2e-07
"4223","NTC",2018-01-17 01:00:00,1.2e-07
"4224","NTC",2018-01-18 01:00:00,1.2e-07
"4225","NTC",2018-01-19 01:00:00,1.2e-07
"4226","PLACO",2017-10-08 02:00:00,0.002675
"4227","PLACO",2017-10-09 02:00:00,0.003105
"4228","PLACO",2017-10-10 02:00:00,0.00262
"4229","PLACO",2017-10-11 02:00:00,0.002605
"4230","PLACO",2017-10-12 02:00:00,0.002227
"4231","PLACO",2017-10-13 02:00:00,0.00186
"4232","PLACO",2017-10-14 02:00:00,0.002446
"4233","PLACO",2017-10-15 02:00:00,0.002048
"4234","PLACO",2017-10-16 02:00:00,0.00144
"4235","PLACO",2017-10-17 02:00:00,0.0008398
"4236","PLACO",2017-10-18 02:00:00,0.00145
"4237","PLACO",2017-10-19 02:00:00,0.0005699
"4238","PLACO",2017-10-20 02:00:00,0.001438
"4239","PLACO",2017-10-21 02:00:00,0.0005406
"4240","PLACO",2017-10-22 02:00:00,0.0007778
"4241","PLACO",2017-10-23 02:00:00,0.002893
"4242","PLACO",2017-10-24 02:00:00,0.001213
"4243","PLACO",2017-10-25 02:00:00,0.0008601
"4244","PLACO",2017-10-26 02:00:00,0.0007654
"4245","PLACO",2017-10-27 02:00:00,0.001211
"4246","PLACO",2017-10-28 02:00:00,0.0009163
"4247","PLACO",2017-10-29 02:00:00,0.001844
"4248","PLACO",2017-10-30 01:00:00,0.001592
"4249","PLACO",2017-10-31 01:00:00,0.001226
"4250","PLACO",2017-11-01 01:00:00,0.001078
"4251","PLACO",2017-11-02 01:00:00,0.001264
"4252","PLACO",2017-11-03 01:00:00,0.001073
"4253","PLACO",2017-11-04 01:00:00,0.001105
"4254","PLACO",2017-11-05 01:00:00,0.001108
"4255","PLACO",2017-11-06 01:00:00,0.001044
"4256","PLACO",2017-11-07 01:00:00,0.001065
"4257","PLACO",2017-11-08 01:00:00,0.00134
"4258","PLACO",2017-11-09 01:00:00,0.001283
"4259","PLACO",2017-11-10 01:00:00,0.0006566
"4260","PLACO",2017-11-11 01:00:00,0.000634
"4261","PLACO",2017-11-12 01:00:00,0.0005878
"4262","PLACO",2017-11-13 01:00:00,0.0009131
"4263","PLACO",2017-11-14 01:00:00,0.0009236
"4264","PLACO",2017-11-15 01:00:00,0.00102
"4265","PLACO",2017-11-16 01:00:00,0.0011
"4266","PLACO",2017-11-17 01:00:00,0.001078
"4267","PLACO",2017-11-18 01:00:00,0.001089
"4268","PLACO",2017-11-19 01:00:00,0.001126
"4269","PLACO",2017-11-20 01:00:00,0.001154
"4270","PLACO",2017-11-21 01:00:00,0.001134
"4271","PLACO",2017-11-22 01:00:00,0.001153
"4272","PLACO",2017-11-23 01:00:00,0.001122
"4273","PLACO",2017-11-24 01:00:00,0.001148
"4274","PLACO",2017-11-25 01:00:00,0.001226
"4275","PLACO",2017-11-26 01:00:00,0.001305
"4276","PLACO",2017-11-27 01:00:00,0.001363
"4277","PLACO",2017-11-28 01:00:00,0.001387
"4278","PLACO",2017-11-29 01:00:00,0.001377
"4279","PLACO",2017-11-30 01:00:00,0.001393
"4280","PLACO",2017-12-01 01:00:00,0.001521
"4281","PLACO",2017-12-02 01:00:00,0.001528
"4282","PLACO",2017-12-03 01:00:00,0.001574
"4283","PLACO",2017-12-04 01:00:00,0.001627
"4284","PLACO",2017-12-05 01:00:00,0.001633
"4285","PLACO",2017-12-06 01:00:00,0.001925
"4286","PLACO",2017-12-07 01:00:00,0.002359
"4287","PLACO",2017-12-08 01:00:00,0.002247
"4288","PLACO",2017-12-09 01:00:00,0.002078
"4289","PLACO",2017-12-10 01:00:00,0.002108
"4290","PLACO",2017-12-11 01:00:00,0.002343
"4291","PLACO",2017-12-12 01:00:00,0.002392
"4292","PLACO",2017-12-13 01:00:00,0.00228
"4293","PLACO",2017-12-14 01:00:00,0.002306
"4294","PLACO",2017-12-15 01:00:00,0.002465
"4295","PLACO",2017-12-16 01:00:00,0.002708
"4296","PLACO",2017-12-17 01:00:00,0.002669
"4297","PLACO",2017-12-18 01:00:00,0.002656
"4298","PLACO",2017-12-19 01:00:00,0.002453
"4299","PLACO",2017-12-20 01:00:00,0.002305
"4300","PLACO",2017-12-21 01:00:00,0.002188
"4301","PLACO",2017-12-22 01:00:00,0.001913
"4302","PLACO",2017-12-23 01:00:00,0.002016
"4303","PLACO",2017-12-24 01:00:00,0.001931
"4304","PLACO",2017-12-25 01:00:00,0.001937
"4305","PLACO",2017-12-26 01:00:00,0.002206
"4306","PLACO",2017-12-27 01:00:00,0.002158
"4307","PLACO",2017-12-28 01:00:00,0.002016
"4308","PLACO",2017-12-29 01:00:00,0.002015
"4309","PLACO",2017-12-30 01:00:00,0.001754
"4310","PLACO",2017-12-31 01:00:00,0.001939
"4311","PLACO",2018-01-01 01:00:00,0.001882
"4312","PLACO",2018-01-02 01:00:00,0.002066
"4313","PLACO",2018-01-03 01:00:00,0.002122
"4314","PLACO",2018-01-04 01:00:00,0.002125
"4315","PLACO",2018-01-05 01:00:00,0.002374
"4316","PLACO",2018-01-06 01:00:00,0.002404
"4317","PLACO",2018-01-07 01:00:00,0.002272
"4318","PLACO",2018-01-08 01:00:00,0.002097
"4319","PLACO",2018-01-09 01:00:00,0.002026
"4320","PLACO",2018-01-10 01:00:00,0.002089
"4321","PLACO",2018-01-11 01:00:00,0.001863
"4322","PLACO",2018-01-12 01:00:00,0.001938
"4323","PLACO",2018-01-13 01:00:00,0.001994
"4324","PLACO",2018-01-14 01:00:00,0.001909
"4325","PLACO",2018-01-15 01:00:00,0.001908
"4326","PLACO",2018-01-16 01:00:00,0.00158
"4327","PLACO",2018-01-17 01:00:00,0.001563
"4328","PLACO",2018-01-18 01:00:00,0.001565
"4329","PLACO",2018-01-19 01:00:00,0.001629
"4330","ELLA",2017-12-05 01:00:00,0.8708
"4331","ELLA",2017-12-06 01:00:00,0.7707
"4332","ELLA",2017-12-07 01:00:00,0.7574
"4333","ELLA",2017-12-08 01:00:00,0.6098
"4334","ELLA",2017-12-09 01:00:00,0.6276
"4335","ELLA",2017-12-10 01:00:00,0.6209
"4336","ELLA",2017-12-11 01:00:00,0.648
"4337","ELLA",2017-12-12 01:00:00,0.5793
"4338","ELLA",2017-12-13 01:00:00,0.4863
"4339","ELLA",2017-12-14 01:00:00,0.4479
"4340","ELLA",2017-12-15 01:00:00,0.4533
"4341","ELLA",2017-12-16 01:00:00,0.55
"4342","ELLA",2017-12-17 01:00:00,0.8389
"4343","ELLA",2017-12-18 01:00:00,1.31
"4344","ELLA",2017-12-19 01:00:00,0.8587
"4345","ELLA",2017-12-20 01:00:00,0.7841
"4346","ELLA",2017-12-21 01:00:00,0.8049
"4347","ELLA",2017-12-22 01:00:00,0.6832
"4348","ELLA",2017-12-23 01:00:00,0.6795
"4349","ELLA",2017-12-24 01:00:00,0.6179
"4350","ELLA",2017-12-25 01:00:00,0.6576
"4351","ELLA",2017-12-26 01:00:00,0.7702
"4352","ELLA",2017-12-27 01:00:00,0.7628
"4353","ELLA",2017-12-28 01:00:00,1.08
"4354","ELLA",2017-12-29 01:00:00,1.21
"4355","ELLA",2017-12-30 01:00:00,0.9528
"4356","ELLA",2017-12-31 01:00:00,1.05
"4357","ELLA",2018-01-01 01:00:00,1.18
"4358","ELLA",2018-01-02 01:00:00,1.17
"4359","ELLA",2018-01-03 01:00:00,1.28
"4360","ELLA",2018-01-04 01:00:00,1.16
"4361","ELLA",2018-01-05 01:00:00,1.22
"4362","ELLA",2018-01-06 01:00:00,1.44
"4363","ELLA",2018-01-07 01:00:00,2.49
"4364","ELLA",2018-01-08 01:00:00,2.97
"4365","ELLA",2018-01-09 01:00:00,4.06
"4366","ELLA",2018-01-10 01:00:00,4.02
"4367","ELLA",2018-01-11 01:00:00,3.38
"4368","ELLA",2018-01-12 01:00:00,3.75
"4369","ELLA",2018-01-13 01:00:00,3.76
"4370","ELLA",2018-01-14 01:00:00,2.92
"4371","ELLA",2018-01-15 01:00:00,2.59
"4372","ELLA",2018-01-16 01:00:00,1.84
"4373","ELLA",2018-01-17 01:00:00,1.81
"4374","ELLA",2018-01-18 01:00:00,1.79
"4375","ELLA",2018-01-19 01:00:00,1.99
"4376","FUEL",2017-09-21 02:00:00,0.1085
"4377","FUEL",2017-09-22 02:00:00,0.07202
"4378","FUEL",2017-09-23 02:00:00,0.07576
"4379","FUEL",2017-09-24 02:00:00,0.07335
"4380","FUEL",2017-09-25 02:00:00,0.118
"4381","FUEL",2017-09-26 02:00:00,0.07785
"4382","FUEL",2017-09-27 02:00:00,0.08424
"4383","FUEL",2017-09-28 02:00:00,0.08391
"4384","FUEL",2017-09-29 02:00:00,0.1252
"4385","FUEL",2017-09-30 02:00:00,0.1308
"4386","FUEL",2017-10-01 02:00:00,0.08806
"4387","FUEL",2017-10-02 02:00:00,0.08803
"4388","FUEL",2017-10-03 02:00:00,0.1294
"4389","FUEL",2017-10-04 02:00:00,0.08437
"4390","FUEL",2017-10-05 02:00:00,0.1296
"4391","FUEL",2017-10-06 02:00:00,0.1312
"4392","FUEL",2017-10-07 02:00:00,0.08872
"4393","FUEL",2017-10-08 02:00:00,0.1384
"4394","FUEL",2017-10-09 02:00:00,0.1433
"4395","FUEL",2017-10-10 02:00:00,0.1429
"4396","FUEL",2017-10-11 02:00:00,0.09648
"4397","FUEL",2017-10-12 02:00:00,0.05433
"4398","FUEL",2017-10-13 02:00:00,0.05637
"4399","FUEL",2017-10-14 02:00:00,0.1165
"4400","FUEL",2017-10-15 02:00:00,0.05688
"4401","FUEL",2017-10-16 02:00:00,0.05759
"4402","FUEL",2017-10-17 02:00:00,0.05599
"4403","FUEL",2017-10-18 02:00:00,0.05576
"4404","FUEL",2017-10-19 02:00:00,0.114
"4405","FUEL",2017-10-20 02:00:00,0.1199
"4406","FUEL",2017-10-21 02:00:00,0.06007
"4407","FUEL",2017-10-22 02:00:00,0.1197
"4408","FUEL",2017-10-23 02:00:00,0.05904
"4409","FUEL",2017-10-24 02:00:00,0.1103
"4410","FUEL",2017-10-25 02:00:00,0.1147
"4411","FUEL",2017-10-26 02:00:00,0.05888
"4412","FUEL",2017-10-27 02:00:00,0.1153
"4413","FUEL",2017-10-28 02:00:00,0.1145
"4414","FUEL",2017-10-29 02:00:00,0.06148
"4415","FUEL",2017-10-30 01:00:00,0.06124
"4416","FUEL",2017-10-31 01:00:00,0.129
"4417","FUEL",2017-11-01 01:00:00,0.1348
"4418","FUEL",2017-11-02 01:00:00,0.07025
"4419","FUEL",2017-11-03 01:00:00,0.07152
"4420","FUEL",2017-11-04 01:00:00,0.07364
"4421","FUEL",2017-11-05 01:00:00,0.0739
"4422","FUEL",2017-11-06 01:00:00,0.06959
"4423","FUEL",2017-11-07 01:00:00,0.07103
"4424","FUEL",2017-11-08 01:00:00,0.07444
"4425","FUEL",2017-11-09 01:00:00,0.0713
"4426","FUEL",2017-11-10 01:00:00,0.06566
"4427","FUEL",2017-11-11 01:00:00,0.0634
"4428","FUEL",2017-11-12 01:00:00,0.05878
"4429","FUEL",2017-11-13 01:00:00,0.06522
"4430","FUEL",2017-11-14 01:00:00,0.06597
"4431","FUEL",2017-11-15 01:00:00,0.07283
"4432","FUEL",2017-11-16 01:00:00,0.07854
"4433","FUEL",2017-11-17 01:00:00,0.077
"4434","FUEL",2017-11-18 01:00:00,0.07781
"4435","FUEL",2017-11-19 01:00:00,0.08043
"4436","FUEL",2017-11-20 01:00:00,0.08245
"4437","FUEL",2017-11-21 01:00:00,0.081
"4438","FUEL",2017-11-22 01:00:00,0.08235
"4439","FUEL",2017-11-23 01:00:00,0.08013
"4440","FUEL",2017-11-24 01:00:00,0.08201
"4441","FUEL",2017-11-25 01:00:00,0.08755
"4442","FUEL",2017-11-26 01:00:00,0.09318
"4443","FUEL",2017-11-27 01:00:00,0.09733
"4444","FUEL",2017-11-28 01:00:00,0.09906
"4445","FUEL",2017-11-29 01:00:00,0.09838
"4446","FUEL",2017-11-30 01:00:00,0.09947
"4447","FUEL",2017-12-01 01:00:00,0.1086
"4448","FUEL",2017-12-02 01:00:00,0.1091
"4449","FUEL",2017-12-03 01:00:00,0.1125
"4450","FUEL",2017-12-04 01:00:00,0.1162
"4451","FUEL",2017-12-05 01:00:00,0.1167
"4452","FUEL",2017-12-06 01:00:00,0.1375
"4453","FUEL",2017-12-07 01:00:00,0.1685
"4454","FUEL",2017-12-08 01:00:00,0.1605
"4455","FUEL",2017-12-09 01:00:00,0.1484
"4456","FUEL",2017-12-10 01:00:00,0.1506
"4457","FUEL",2017-12-11 01:00:00,0.1673
"4458","FUEL",2017-12-12 01:00:00,0.1708
"4459","FUEL",2017-12-13 01:00:00,0.1629
"4460","FUEL",2017-12-14 01:00:00,0.0606
"4461","FUEL",2017-12-15 01:00:00,0.06901
"4462","FUEL",2017-12-16 01:00:00,0.07235
"4463","FUEL",2017-12-17 01:00:00,0.0877
"4464","FUEL",2017-12-18 01:00:00,0.1061
"4465","FUEL",2017-12-19 01:00:00,0.08692
"4466","FUEL",2017-12-20 01:00:00,0.09103
"4467","FUEL",2017-12-21 01:00:00,0.1105
"4468","FUEL",2017-12-22 01:00:00,0.09156
"4469","FUEL",2017-12-23 01:00:00,0.1068
"4470","FUEL",2017-12-24 01:00:00,0.1004
"4471","FUEL",2017-12-25 01:00:00,0.1076
"4472","FUEL",2017-12-26 01:00:00,0.09296
"4473","FUEL",2017-12-27 01:00:00,0.1596
"4474","FUEL",2017-12-28 01:00:00,0.1627
"4475","FUEL",2017-12-29 01:00:00,0.1445
"4476","FUEL",2017-12-30 01:00:00,0.1325
"4477","FUEL",2017-12-31 01:00:00,0.1634
"4478","FUEL",2018-01-01 01:00:00,0.2025
"4479","FUEL",2018-01-02 01:00:00,0.2064
"4480","FUEL",2018-01-03 01:00:00,0.3307
"4481","FUEL",2018-01-04 01:00:00,0.3951
"4482","FUEL",2018-01-05 01:00:00,0.3323
"4483","FUEL",2018-01-06 01:00:00,0.3263
"4484","FUEL",2018-01-07 01:00:00,0.3418
"4485","FUEL",2018-01-08 01:00:00,0.304
"4486","FUEL",2018-01-09 01:00:00,0.3185
"4487","FUEL",2018-01-10 01:00:00,0.3614
"4488","FUEL",2018-01-11 01:00:00,0.3921
"4489","FUEL",2018-01-12 01:00:00,0.3499
"4490","FUEL",2018-01-13 01:00:00,0.3075
"4491","FUEL",2018-01-14 01:00:00,0.296
"4492","FUEL",2018-01-15 01:00:00,0.2443
"4493","FUEL",2018-01-16 01:00:00,0.1882
"4494","FUEL",2018-01-17 01:00:00,0.2132
"4495","FUEL",2018-01-18 01:00:00,0.2234
"4496","FUEL",2018-01-19 01:00:00,0.2393
"4497","VULC",2017-10-30 01:00:00,0.03797
"4498","VULC",2017-10-31 01:00:00,0.03903
"4499","VULC",2017-11-01 01:00:00,0.03328
"4500","VULC",2017-11-02 01:00:00,0.0307
"4501","VULC",2017-11-03 01:00:00,0.0201
"4502","VULC",2017-11-04 01:00:00,0.0243
"4503","VULC",2017-11-05 01:00:00,0.01995
"4504","VULC",2017-11-06 01:00:00,0.01531
"4505","VULC",2017-11-07 01:00:00,0.01889
"4506","VULC",2017-11-08 01:00:00,0.01787
"4507","VULC",2017-11-09 01:00:00,0.01426
"4508","VULC",2017-11-10 01:00:00,0.01582
"4509","VULC",2017-11-11 01:00:00,0.01141
"4510","VULC",2017-11-12 01:00:00,0.009934
"4511","VULC",2017-11-13 01:00:00,0.01174
"4512","VULC",2017-11-14 01:00:00,0.006795
"4513","VULC",2017-11-15 01:00:00,0.009323
"4514","VULC",2017-11-16 01:00:00,0.01037
"4515","VULC",2017-11-17 01:00:00,0.007854
"4516","VULC",2017-11-18 01:00:00,0.01027
"4517","VULC",2017-11-19 01:00:00,0.01062
"4518","VULC",2017-11-20 01:00:00,0.008245
"4519","VULC",2017-11-21 01:00:00,0.004374
"4520","VULC",2017-11-22 01:00:00,0.004282
"4521","VULC",2017-11-23 01:00:00,0.006571
"4522","VULC",2017-11-24 01:00:00,0.009677
"4523","VULC",2017-11-25 01:00:00,0.01138
"4524","VULC",2017-11-26 01:00:00,0.01211
"4525","VULC",2017-11-27 01:00:00,0.01032
"4526","VULC",2017-11-28 01:00:00,0.0101
"4527","VULC",2017-11-29 01:00:00,0.006887
"4528","VULC",2017-11-30 01:00:00,0.01094
"4529","VULC",2017-12-01 01:00:00,0.009775
"4530","VULC",2017-12-02 01:00:00,0.007748
"4531","VULC",2017-12-03 01:00:00,0.003486
"4532","VULC",2017-12-04 01:00:00,0.008137
"4533","VULC",2017-12-05 01:00:00,0.006767
"4534","VULC",2017-12-06 01:00:00,0.01224
"4535","VULC",2017-12-07 01:00:00,0.01584
"4536","VULC",2017-12-08 01:00:00,0.006259
"4537","VULC",2017-12-09 01:00:00,0.01336
"4538","VULC",2017-12-10 01:00:00,0.0122
"4539","VULC",2017-12-11 01:00:00,0.007864
"4540","VULC",2017-12-12 01:00:00,0.006663
"4541","VULC",2017-12-13 01:00:00,0.004072
"4542","VULC",2017-12-14 01:00:00,0.003623
"4543","VULC",2017-12-15 01:00:00,0.005281
"4544","VULC",2017-12-16 01:00:00,0.004449
"4545","VULC",2017-12-17 01:00:00,0.003813
"4546","VULC",2017-12-18 01:00:00,0.003794
"4547","VULC",2017-12-19 01:00:00,0.00333
"4548","VULC",2017-12-20 01:00:00,0.002469
"4549","VULC",2017-12-21 01:00:00,0.002657
"4550","VULC",2017-12-22 01:00:00,0.002733
"4551","VULC",2017-12-23 01:00:00,0.003599
"4552","VULC",2017-12-24 01:00:00,0.004826
"4553","VULC",2017-12-25 01:00:00,0.004012
"4554","VULC",2017-12-26 01:00:00,0.004885
"4555","VULC",2017-12-27 01:00:00,0.004471
"4556","VULC",2017-12-28 01:00:00,0.004032
"4557","VULC",2017-12-29 01:00:00,0.003166
"4558","VULC",2017-12-30 01:00:00,0.003759
"4559","VULC",2017-12-31 01:00:00,0.007064
"4560","VULC",2018-01-01 01:00:00,0.006722
"4561","VULC",2018-01-02 01:00:00,0.008262
"4562","VULC",2018-01-03 01:00:00,0.008942
"4563","VULC",2018-01-04 01:00:00,0.006831
"4564","VULC",2018-01-05 01:00:00,0.009325
"4565","VULC",2018-01-06 01:00:00,0.007041
"4566","VULC",2018-01-07 01:00:00,0.01168
"4567","VULC",2018-01-08 01:00:00,0.01423
"4568","VULC",2018-01-09 01:00:00,0.01375
"4569","VULC",2018-01-10 01:00:00,0.01343
"4570","VULC",2018-01-11 01:00:00,0.01224
"4571","VULC",2018-01-12 01:00:00,0.00872
"4572","VULC",2018-01-13 01:00:00,0.01396
"4573","VULC",2018-01-14 01:00:00,0.01473
"4574","VULC",2018-01-15 01:00:00,0.01431
"4575","VULC",2018-01-16 01:00:00,0.01173
"4576","VULC",2018-01-17 01:00:00,0.007702
"4577","VULC",2018-01-18 01:00:00,0.01151
"4578","VULC",2018-01-19 01:00:00,0.01198
"4579","EBTC",2017-10-20 02:00:00,0.27
"4580","EBTC",2017-10-21 02:00:00,0.15
"4581","EBTC",2017-10-22 02:00:00,0.153
"4582","EBTC",2017-10-23 02:00:00,0.13
"4583","EBTC",2017-10-24 02:00:00,0.149
"4584","EBTC",2017-10-25 02:00:00,0.102
"4585","EBTC",2017-10-26 02:00:00,0.154
"4586","EBTC",2017-10-27 02:00:00,0.112
"4587","EBTC",2017-10-28 02:00:00,0.15
"4588","EBTC",2017-10-29 02:00:00,0.153
"4589","EBTC",2017-10-30 01:00:00,0.176
"4590","EBTC",2017-10-31 01:00:00,0.01
"4591","EBTC",2017-11-01 01:00:00,0.01
"4592","EBTC",2017-11-02 01:00:00,0.01
"4593","EBTC",2017-11-03 01:00:00,0.01
"4594","EBTC",2017-11-04 01:00:00,0.207
"4595","EBTC",2017-11-05 01:00:00,0.149
"4596","EBTC",2017-11-06 01:00:00,0.159
"4597","EBTC",2017-11-07 01:00:00,0.1
"4598","EBTC",2017-11-08 01:00:00,0.109
"4599","EBTC",2017-11-09 01:00:00,0.091
"4600","EBTC",2017-11-10 01:00:00,0.109
"4601","EBTC",2017-11-11 01:00:00,0.077
"4602","EBTC",2017-11-12 01:00:00,0.095
"4603","EBTC",2017-11-13 01:00:00,0.093
"4604","EBTC",2017-11-14 01:00:00,0.14
"4605","EBTC",2017-11-15 01:00:00,0.182
"4606","EBTC",2017-11-16 01:00:00,0.175
"4607","EBTC",2017-11-17 01:00:00,0.052
"4608","EBTC",2017-11-18 01:00:00,0.17
"4609","EBTC",2017-11-19 01:00:00,0.128
"4610","EBTC",2017-11-20 01:00:00,0.089
"4611","EBTC",2017-11-21 01:00:00,0.09
"4612","EBTC",2017-11-22 01:00:00,0.122
"4613","EBTC",2017-11-23 01:00:00,0.111
"4614","EBTC",2017-11-24 01:00:00,0.119
"4615","EBTC",2017-11-25 01:00:00,0.13
"4616","EBTC",2017-11-26 01:00:00,0.157
"4617","EBTC",2017-11-27 01:00:00,0.198
"4618","EBTC",2017-11-28 01:00:00,0.169
"4619","EBTC",2017-11-29 01:00:00,0.134
"4620","EBTC",2017-11-30 01:00:00,0.123
"4621","EBTC",2017-12-01 01:00:00,0.135
"4622","EBTC",2017-12-02 01:00:00,0.142
"4623","EBTC",2017-12-03 01:00:00,0.138
"4624","EBTC",2017-12-04 01:00:00,0.185
"4625","EBTC",2017-12-05 01:00:00,0.186
"4626","EBTC",2017-12-06 01:00:00,0.175
"4627","EBTC",2017-12-07 01:00:00,0.227
"4628","EBTC",2017-12-08 01:00:00,0.4
"4629","EBTC",2017-12-09 01:00:00,0.663
"4630","EBTC",2017-12-10 01:00:00,0.546
"4631","EBTC",2017-12-11 01:00:00,0.405
"4632","EBTC",2017-12-12 01:00:00,0.469
"4633","EBTC",2017-12-13 01:00:00,0.468
"4634","EBTC",2017-12-14 01:00:00,0.464
"4635","EBTC",2017-12-15 01:00:00,0.55
"4636","EBTC",2017-12-16 01:00:00,0.591
"4637","EBTC",2017-12-17 01:00:00,0.574
"4638","EBTC",2017-12-18 01:00:00,0.534
"4639","EBTC",2017-12-19 01:00:00,0.508
"4640","EBTC",2017-12-20 01:00:00,0.443
"4641","EBTC",2017-12-21 01:00:00,0.43
"4642","EBTC",2017-12-22 01:00:00,0.367
"4643","EBTC",2017-12-23 01:00:00,0.35
"4644","EBTC",2017-12-24 01:00:00,0.33
"4645","EBTC",2017-12-25 01:00:00,0.357
"4646","EBTC",2017-12-26 01:00:00,0.381
"4647","EBTC",2017-12-27 01:00:00,0.421
"4648","EBTC",2017-12-28 01:00:00,0.339
"4649","EBTC",2017-12-29 01:00:00,0.377
"4650","EBTC",2017-12-30 01:00:00,0.331
"4651","EBTC",2017-12-31 01:00:00,0.337
"4652","EBTC",2018-01-01 01:00:00,0.42
"4653","EBTC",2018-01-02 01:00:00,0.474
"4654","EBTC",2018-01-03 01:00:00,0.457
"4655","EBTC",2018-01-04 01:00:00,0.39
"4656","EBTC",2018-01-05 01:00:00,0.359
"4657","EBTC",2018-01-06 01:00:00,0.345
"4658","EBTC",2018-01-07 01:00:00,0.381
"4659","EBTC",2018-01-08 01:00:00,0.422
"4660","EBTC",2018-01-09 01:00:00,0.417
"4661","EBTC",2018-01-10 01:00:00,0.391
"4662","EBTC",2018-01-11 01:00:00,0.357
"4663","EBTC",2018-01-12 01:00:00,0.36
"4664","EBTC",2018-01-13 01:00:00,0.432
"4665","EBTC",2018-01-14 01:00:00,0.395
"4666","EBTC",2018-01-15 01:00:00,0.635
"4667","EBTC",2018-01-16 01:00:00,0.424
"4668","EBTC",2018-01-17 01:00:00,0.368
"4669","EBTC",2018-01-18 01:00:00,0.398
"4670","EBTC",2018-01-19 01:00:00,0.489
"4671","FYP",2017-09-21 02:00:00,0.4485
"4672","FYP",2017-09-22 02:00:00,0.2449
"4673","FYP",2017-09-23 02:00:00,0.1591
"4674","FYP",2017-09-24 02:00:00,0.198
"4675","FYP",2017-09-25 02:00:00,0.177
"4676","FYP",2017-09-26 02:00:00,0.1557
"4677","FYP",2017-09-27 02:00:00,0.1095
"4678","FYP",2017-09-28 02:00:00,0.1636
"4679","FYP",2017-09-29 02:00:00,0.1586
"4680","FYP",2017-09-30 02:00:00,0.1352
"4681","FYP",2017-10-01 02:00:00,0.1365
"4682","FYP",2017-10-02 02:00:00,0.1232
"4683","FYP",2017-10-03 02:00:00,0.1683
"4684","FYP",2017-10-04 02:00:00,0.1561
"4685","FYP",2017-10-05 02:00:00,0.1599
"4686","FYP",2017-10-06 02:00:00,0.1749
"4687","FYP",2017-10-07 02:00:00,0.1553
"4688","FYP",2017-10-08 02:00:00,0.1706
"4689","FYP",2017-10-09 02:00:00,0.1911
"4690","FYP",2017-10-10 02:00:00,0.1524
"4691","FYP",2017-10-11 02:00:00,0.2123
"4692","FYP",2017-10-12 02:00:00,0.239
"4693","FYP",2017-10-13 02:00:00,0.1804
"4694","FYP",2017-10-14 02:00:00,0.1864
"4695","FYP",2017-10-15 02:00:00,0.182
"4696","FYP",2017-10-16 02:00:00,0.1843
"4697","FYP",2017-10-17 02:00:00,0.2183
"4698","FYP",2017-10-18 02:00:00,0.2063
"4699","FYP",2017-10-19 02:00:00,0.2279
"4700","FYP",2017-10-20 02:00:00,0.2397
"4701","FYP",2017-10-21 02:00:00,0.6908
"4702","FYP",2017-10-22 02:00:00,0.8615
"4703","FYP",2017-10-23 02:00:00,0.5904
"4704","FYP",2017-10-24 02:00:00,0.6616
"4705","FYP",2017-10-25 02:00:00,0.6881
"4706","FYP",2017-10-26 02:00:00,2.94
"4707","FYP",2017-10-27 02:00:00,1.73
"4708","FYP",2017-10-28 02:00:00,1.57
"4709","FYP",2017-10-29 02:00:00,1.73
"4710","FYP",2017-10-30 01:00:00,0.196
"4711","FYP",2017-10-31 01:00:00,0.1871
"4712","FYP",2017-11-01 01:00:00,0.1078
"4713","FYP",2017-11-02 01:00:00,0.1335
"4714","FYP",2017-11-03 01:00:00,0.1001
"4715","FYP",2017-11-04 01:00:00,0.1178
"4716","FYP",2017-11-05 01:00:00,0.1256
"4717","FYP",2017-11-06 01:00:00,0.1113
"4718","FYP",2017-11-07 01:00:00,0.1065
"4719","FYP",2017-11-08 01:00:00,0.09678
"4720","FYP",2017-11-09 01:00:00,0.1069
"4721","FYP",2017-11-10 01:00:00,0.08536
"4722","FYP",2017-11-11 01:00:00,0.07608
"4723","FYP",2017-11-12 01:00:00,0.08229
"4724","FYP",2017-11-13 01:00:00,0.09131
"4725","FYP",2017-11-14 01:00:00,0.09896
"4726","FYP",2017-11-15 01:00:00,0.09468
"4727","FYP",2017-11-16 01:00:00,0.07854
"4728","FYP",2017-11-17 01:00:00,0.077
"4729","FYP",2017-11-18 01:00:00,0.08559
"4730","FYP",2017-11-19 01:00:00,0.09651
"4731","FYP",2017-11-20 01:00:00,0.09894
"4732","FYP",2017-11-21 01:00:00,0.0729
"4733","FYP",2017-11-22 01:00:00,0.08235
"4734","FYP",2017-11-23 01:00:00,0.09616
"4735","FYP",2017-11-24 01:00:00,0.08201
"4736","FYP",2017-11-25 01:00:00,0.1138
"4737","FYP",2017-11-26 01:00:00,0.1118
"4738","FYP",2017-11-27 01:00:00,0.07787
"4739","FYP",2017-11-28 01:00:00,0.05944
"4740","FYP",2017-11-29 01:00:00,0.0787
"4741","FYP",2017-11-30 01:00:00,0.07957
"4742","FYP",2017-12-01 01:00:00,0.1086
"4743","FYP",2017-12-02 01:00:00,0.1091
"4744","FYP",2017-12-03 01:00:00,0.07872
"4745","FYP",2017-12-04 01:00:00,0.08137
"4746","FYP",2017-12-05 01:00:00,0.09334
"4747","FYP",2017-12-06 01:00:00,0.1375
"4748","FYP",2017-12-07 01:00:00,0.1011
"4749","FYP",2017-12-08 01:00:00,0.1123
